consolidated_latitude,consolidated_longitude,cluster
43.6926992,1.4005426,4
43.693127,1.40005,4
43.693127,1.40005,4
43.693127,1.40005,4
45.4403681,4.4239076,1
45.44038,4.424006,1
47.583135,7.55722,3
47.583132,7.557195,3
47.583135,7.55722,3
47.583132,7.557195,3
47.583135,7.55722,3
47.583132,7.557195,3
43.693127,1.40005,4
43.5332089,5.416768,1
43.532883,5.417452,1
43.5570322,1.4772483,4
43.5570322,1.4772483,4
43.55739,1.47735,4
43.55739,1.47735,4
43.55739,1.47735,4
45.4403681,4.4239076,1
45.4403681,4.4239076,1
45.44038,4.424006,1
43.69269217,1.40054263,4
43.6926992,1.4005426,4
43.693127,1.40005,4
43.5332089,5.416768,1
43.69269217,1.40054263,4
43.6926992,1.4005426,4
43.55703221,1.47724832,4
43.5570322,1.4772483,4
43.55739,1.47735,4
43.64247103,1.45270081,4
43.642471,1.4527008,4
43.64246,1.45281,4
43.92784714,4.83458307,1
43.9278471,4.8345831,1
45.83658772,1.27753766,4
45.8366448,1.2774629,4
45.836617,1.277484,4
43.81112751,4.3612826,1
43.8111275,4.3612826,1
43.811153,4.361258,1
47.37671,0.656656,2
47.37671,0.656656,2
47.376567,0.656658,2
47.37671,0.656656,2
47.37671,0.656656,2
47.376567,0.656658,2
43.55703221,1.47724832,4
43.55739,1.47735,4
43.5332089,5.416768,1
43.532883,5.417452,1
43.5332089,5.416768,1
43.5332089,5.416768,1
43.5332089,5.416768,1
43.532883,5.417452,1
43.532883,5.417452,1
43.532883,5.417452,1
43.58854,3.88887,1
43.58858,3.889034,1
43.58855862,3.88893652,1
43.58854,3.88887,1
43.58855862,3.88893652,1
43.58854,3.88887,1
43.58855862,3.88893652,1
43.58858,3.889034,1
43.58858,3.889034,1
43.58858,3.889034,1
43.58854,3.88887,1
43.58854,3.88887,1
43.5570322,1.4772483,4
43.5570322,1.4772483,4
43.55739,1.47735,4
43.55739,1.47735,4
43.55739,1.47735,4
43.55739,1.47735,4
43.5570322,1.4772483,4
43.642471,1.4527008,4
43.642471,1.4527008,4
43.64246,1.45281,4
43.64246,1.45281,4
43.64246,1.45281,4
43.64246,1.45281,4
43.64246,1.45281,4
43.64246,1.45281,4
43.642471,1.4527008,4
43.64246,1.45281,4
43.6282586,1.4824972,4
43.6282586,1.4824972,4
43.62854,1.48157,4
43.62854,1.48157,4
43.62854,1.48157,4
43.6282586,1.4824972,4
43.62854,1.48157,4
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.692753,0.18157,4
47.2842211,5.0223036,3
47.2842211,5.0223036,3
47.284263,5.022089,3
47.2842211,5.0223036,3
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.776331,-3.344864,2
43.62825859,1.4849721,4
43.6282586,1.4824972,4
43.62854,1.48157,4
43.62825859,1.4849721,4
43.62854,1.48157,4
43.6282586,1.4824972,4
43.92784714,4.83458307,1
43.9278471,4.8345831,1
43.927927,4.834461,1
43.927927,4.834461,1
43.92784714,4.83458307,1
43.9278471,4.8345831,1
43.92784714,4.83458307,1
43.9278471,4.8345831,1
43.92784714,4.83458307,1
43.927927,4.834461,1
43.927927,4.834461,1
43.927927,4.834461,1
47.2842211,5.0223036,3
47.2842211,5.0223036,3
47.284263,5.022089,3
47.284263,5.022089,3
47.284263,5.022089,3
47.284263,5.022089,3
47.284263,5.022089,3
47.284263,5.022089,3
47.284263,5.022089,3
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.776331,-3.344864,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.776331,-3.344864,2
47.776331,-3.344864,2
47.776331,-3.344864,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.7762883,-3.3447835,2
47.776331,-3.344864,2
47.776331,-3.344864,2
47.776331,-3.344864,2
45.83658772,1.27753766,4
45.8366448,1.2774629,4
45.836617,1.277484,4
45.83658772,1.27753766,4
45.8366448,1.2774629,4
45.83658772,1.27753766,4
45.8366448,1.2774629,4
45.83658772,1.27753766,4
45.836617,1.277484,4
45.836617,1.277484,4
45.836617,1.277484,4
43.81112751,4.3612826,1
43.8111275,4.3612826,1
43.811153,4.361258,1
43.81112751,4.36128259,1
43.8111275,4.3612826,1
43.81112751,4.36128259,1
43.8111275,4.3612826,1
43.81112751,4.36128259,1
43.811153,4.361258,1
43.811153,4.361258,1
43.811153,4.361258,1
43.58855862,3.88893652,1
43.58854,3.88887,1
43.58858,3.889034,1
47.37671,0.656656,2
47.37671,0.656656,2
47.376567,0.656658,2
47.3766015,0.6566723,2
47.37671,0.656656,2
47.3766015,0.6566723,2
47.37671,0.656656,2
47.3766015,0.6566723,2
47.376567,0.656658,2
47.376567,0.656658,2
47.376567,0.656658,2
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.692753,0.18157,4
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.6927499,0.1815754,4
45.692753,0.18157,4
45.692753,0.18157,4
45.692753,0.18157,4
45.692753,0.18157,4
45.692753,0.18157,4
45.692753,0.18157,4
43.4251926,6.7355071,1
43.4251926,6.7355071,1
43.4251926,6.7355071,1
43.4251926,6.7355071,1
43.4251926,6.7355071,1
43.42367,6.73321,1
43.42367,6.73321,1
43.42367,6.73321,1
44.9067672,4.87937608,1
44.9067672,4.87937608,1
44.9067672,4.87937608,1
44.90681,4.87942,1
44.90681,4.87942,1
44.90681,4.87942,1
43.58855862,3.88893652,1
43.58854,3.88887,1
43.58858,3.889034,1
43.5332089,5.416768,1
45.4403681,4.4239076,1
45.4403681,4.4239076,1
43.4353524,5.2604901,1
49.9222394,2.3003809,0
48.4267326,-4.4683742,2
48.4267326,-4.4683742,2
48.2820951,4.0541809,0
43.5691276,3.8380638,1
49.0991146,-1.0821473,2
49.0991146,-1.0821473,2
47.6624481,-2.7971184,2
48.6728904,5.9259369,3
45.7225674,4.9188476,1
45.7225674,4.9188476,1
43.3218048,3.2897667,1
43.3218048,3.2897667,1
45.8174319,1.2951809,4
45.8174276,1.2951535,4
43.1089816,5.8568036,1
43.1089816,5.8568036,1
43.588346,3.890624,1
43.5886388,3.8908356,1
43.5304516,1.4023375,4
43.5304516,1.4023375,4
43.5304516,1.4023375,4
43.430049,5.0465595,1
43.430049,5.0465595,1
46.542757,3.343538,1
46.542757,3.343538,1
48.6670624,2.2779231,0
48.6670624,2.2779231,0
43.514404,6.477524,1
43.5144096,6.4780592,1
43.514404,6.477524,1
43.5144096,6.4780592,1
46.542757,3.343538,1
46.542757,3.343538,1
48.6670624,2.2779231,0
48.6670624,2.2779231,0
47.676284,6.523399,3
47.676284,6.523399,3
47.676284,6.523399,3
47.676284,6.523399,3
45.9784147,5.3501779,1
45.9784147,5.3501779,1
45.9784147,5.3501779,1
45.9784147,5.3501779,1
43.4873647,-1.4833587,4
44.8750375,-0.3974241,4
48.775198,2.602016,0
48.775198,2.602016,0
48.775198,2.602016,0
48.775198,2.602016,0
46.2816031,6.0888871,1
46.2816031,6.0888871,1
49.0155083,2.2236512,0
49.0155083,2.2236512,0
49.0155083,2.2236512,0
49.0155083,2.2236512,0
49.0155083,2.2236512,0
43.6037821,1.3072193,4
43.6037821,1.3072193,4
48.1912791,6.423187,3
48.8322066,2.5345181,0
46.6802019,4.3655106,1
46.6802019,4.3655106,1
49.179717,-0.191778,2
49.179717,-0.191778,2
43.8954267,1.8814333,4
49.0145769,2.0918563,0
49.0145769,2.0918563,0
48.8767678,2.6096273,0
48.8767678,2.6096273,0
43.3429756,1.2603857,4
43.3429756,1.2603857,4
47.9021035,1.8555519,0
47.9021035,1.8555519,0
47.9021035,1.8555519,0
47.9021035,1.8555519,0
48.2678001,2.7121309,0
49.735082,4.751647,3
49.735082,4.751647,3
45.682316,-0.296725,4
45.682316,-0.296725,4
45.6350268,0.1246916,4
46.0642278,4.0571683,1
46.0642278,4.0571683,1
44.1783111,0.6207092,4
44.1783111,0.6207092,4
47.9383125,1.8933167,0
45.16589,1.54392,4
44.7879719,-0.6448017,4
45.7132175,4.9675133,1
48.2166132,3.2751293,0
48.7604533,1.9173204,0
45.868828,1.265681,4
45.8199973,1.2307609,4
45.8199973,1.2307609,4
43.829654,5.055234,1
47.096357,2.440415,0
48.344517,-1.179228,2
48.344517,-1.179228,2
46.1389003,6.123249,1
46.1389003,6.123249,1
48.85446,2.78231,0
48.853357,2.782318,0
47.05561,-0.94111,2
47.0557885,-0.9422815,2
47.05561,-0.94111,2
43.56632,1.51659,4
43.5654115,1.5187077,4
43.56632,1.51659,4
43.5654115,1.5187077,4
43.38722,1.60857,4
43.3872301,1.6093945,4
43.38722,1.60857,4
48.75649,2.37187,0
48.7543745,2.3726338,0
48.75437,2.37263,0
48.75649,2.37187,0
48.7543745,2.3726338,0
43.64655,1.37,4
43.6475145,1.3701488,4
43.64655,1.37,4
43.6475145,1.3701488,4
45.7746,3.08309,1
45.7746,3.08309,1
48.85446,2.78231,0
48.853357,2.782318,0
43.36378,5.34965,1
43.362277,5.350814,1
43.36378,5.34965,1
48.77799,2.45683,0
48.780076,2.457481,0
48.77799,2.45683,0
47.05561,-0.94111,2
47.0557885,-0.9422815,2
47.05561,-0.94111,2
43.38722,1.60857,4
43.3872301,1.6093945,4
43.38722,1.60857,4
43.56632,1.51659,4
43.5654115,1.5187077,4
43.56632,1.51659,4
48.75649,2.37187,0
48.7543745,2.3726338,0
48.75437,2.37263,0
48.75437,2.37263,0
48.7543745,2.3726338,0
43.64655,1.37,4
43.6475145,1.3701488,4
43.64655,1.37,4
43.6475145,1.3701488,4
45.7746,3.08309,1
45.7746,3.08309,1
48.85446,2.78231,0
48.853357,2.782318,0
48.85446,2.78231,0
43.36378,5.34965,1
43.362277,5.350814,1
43.36378,5.34965,1
43.362277,5.350814,1
48.77799,2.45683,0
48.780076,2.457481,0
48.77799,2.45683,0
43.36378,5.34965,1
43.362277,5.350814,1
43.36378,5.34965,1
48.77799,2.45683,0
48.780076,2.457481,0
48.8545,2.77922,0
48.854187,2.776055,0
48.8545,2.77922,0
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.53897,7.58038,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.53897,7.58038,3
48.53897,7.58038,3
48.53897,7.58038,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.53897,7.58038,3
48.53897,7.58038,3
48.53897,7.58038,3
43.265294,3.174335,1
43.265294,3.174335,1
46.8793142,-1.2909388,2
46.8793142,-1.2909388,2
46.8793142,-1.2909388,2
46.87914,-1.29015,2
46.87914,-1.29015,2
46.8793142,-1.2909388,2
46.8793142,-1.2909388,2
49.3649482,3.3071539,0
46.873282,-1.2830408,2
46.873282,-1.2830408,2
46.873282,-1.2830408,2
46.87354,-1.28364,2
46.87354,-1.28364,2
46.873282,-1.2830408,2
43.4857878,1.5491152,4
43.4857878,1.5491152,4
43.4857878,1.5491152,4
43.48583,1.55014,4
43.48583,1.55014,4
43.4857878,1.5491152,4
43.4857878,1.5491152,4
43.4857878,1.5491152,4
43.4857878,1.5491152,4
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.45317,-0.0183,2
46.45317,-0.0183,2
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.45317,-0.0183,2
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.45317,-0.0183,2
43.5694493,1.3915299,4
43.5694493,1.3915299,4
43.56942,1.39149,4
43.62825859,1.4849721,4
43.6282586,1.4824972,4
43.55703221,1.47724832,4
43.5570322,1.4772483,4
43.64247103,1.45270081,4
43.642471,1.4527008,4
45.6905348,0.178064,4
45.6905348,0.178064,4
45.69066,0.17878,4
43.62825859,1.4849721,4
43.5332089,5.416768,1
43.5332089,5.416768,1
47.583135,7.55722,3
47.583135,7.55722,3
47.583135,7.55722,3
43.69269217,1.40054263,4
43.6926992,1.4005426,4
43.642471,1.4527008,4
43.265294,3.174335,1
43.265294,3.174335,1
43.264096,3.174483,1
43.264096,3.174483,1
44.786443,4.835428,1
44.786443,4.835428,1
44.786443,4.835428,1
44.786443,4.835428,1
44.786443,4.835428,1
48.577457,-3.8573903,2
48.57693,-3.8573558,2
49.3650206,3.3076826,0
49.3649482,3.3071539,0
49.3650206,3.3076826,0
50.3444072,3.4889918,0
50.3444072,3.4889918,0
43.4251926,6.7355071,1
43.4251926,6.7355071,1
50.4233928,2.7761524,0
50.4233928,2.7761524,0
50.4233928,2.7761524,0
50.4233928,2.7761524,0
50.4233928,2.7761524,0
45.8365877,1.2775376,4
45.8366448,1.2774629,4
50.1778976,3.2178485,0
50.1778976,3.2178485,0
50.0958313,1.8684753,0
50.0958313,1.8684753,0
50.0958814,1.8678295,0
49.0064926,1.1723485,0
49.0064926,1.1723485,0
49.5686771,3.6551576,0
49.5686771,3.6551576,0
45.6971521,5.0131422,1
45.6971521,5.0131422,1
49.4359055,2.1144262,0
49.4359055,2.1144262,0
45.3478572,4.8037888,1
45.3478572,4.8037888,1
47.5064529,6.8444882,3
47.5064529,6.8444882,3
46.1389003,6.123249,1
46.1389003,6.123249,1
45.7574483,3.1426462,1
45.7574483,3.1426462,1
46.1389003,6.123249,1
47.790567,7.315663,3
47.790567,7.315663,3
47.79184,7.31679,3
45.6781047,4.7751477,1
45.6781047,4.7751477,1
48.1094934,7.3645669,3
48.1094934,7.3645669,3
47.0760342,-0.8391648,2
47.0760342,-0.8391648,2
48.1094934,7.3645669,3
47.37671,0.656656,2
47.37671,0.656656,2
50.3396823,3.5164865,0
50.3396823,3.5164865,0
47.2842211,5.0223036,3
47.2842211,5.0223036,3
45.6927499,0.1815754,4
45.6927499,0.1815754,4
47.7762883,-3.3447835,2
43.9278471,4.8345831,1
48.0039489,2.0773038,0
49.0039489,2.0773038,0
43.81112751,4.3612826,1
43.8111275,4.3612826,1
48.0039489,2.0773038,0
49.0039489,2.0773038,0
43.5332089,5.416768,1
43.5332089,5.416768,1
43.69269217,1.40054263,4
43.6926992,1.4005426,4
48.7117824,2.5825696,0
48.7117824,2.5825696,0
43.5332089,5.416768,1
43.5332089,5.416768,1
43.5332089,5.416768,1
43.5332089,5.416768,1
43.5332089,5.416768,1
45.4403681,4.4239076,1
45.4403681,4.4239076,1
45.4403681,4.4239076,1
45.4403681,4.4239076,1
50.3444072,3.4889918,0
50.3444072,3.4889918,0
48.6836489,2.223351,0
48.6836489,2.223351,0
44.9067672,4.87937608,1
44.906766,4.879304,1
44.9067672,4.87937608,1
46.7947193,4.8351965,1
46.7947193,4.8351965,1
48.5390273,7.5801878,3
48.5390273,7.5801878,3
45.1946666,0.6617455,4
45.194067,0.661629,4
48.71101768,6.24719196,3
48.7110177,6.247192,3
46.22051417,5.20845224,1
46.2205142,5.2084522,1
48.07296,7.405982,3
48.07296,7.405982,3
47.095262,2.439979,0
47.095262,2.439979,0
48.192713,6.420681,3
48.192713,6.420681,3
45.194067,0.661629,4
47.9584997,1.8904756,0
47.9584997,1.8904756,0
47.9472365,1.8954485,0
47.9472365,1.8954485,0
43.265294,3.174335,1
47.9472365,1.8954485,0
47.9472365,1.8954485,0
47.9472365,1.8954485,0
47.9472365,1.8954485,0
47.9472365,1.8954485,0
49.2796066,4.0048646,0
49.2796066,4.0048646,0
49.4144609,1.0411558,0
49.4144609,1.0411558,0
49.4144609,1.0411558,0
46.3653643,2.5712558,4
46.3653143,2.5706547,4
46.3653643,2.5712558,4
46.3653143,2.5706547,4
45.8680444,1.2634204,4
45.8680444,1.2634204,4
45.8680444,1.2634204,4
45.8680444,1.2634204,4
45.8680444,1.2634204,4
48.7464949,7.6930244,3
48.7464949,7.6930244,3
46.8793142,-1.2909388,2
46.8793142,-1.2909388,2
49.2540171,3.9668634,0
49.2540171,3.9668634,0
43.9278471,4.8345831,1
43.4407336,5.03692,1
43.4407336,5.03692,1
49.2665602,4.0612371,0
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
48.5390273,7.5801878,3
49.893438,2.290428,0
49.893438,2.290428,0
44.646522,4.79158,1
44.646522,4.79158,1
44.646522,4.79158,1
44.646522,4.79158,1
44.786443,4.835428,1
44.786443,4.835428,1
44.786443,4.835428,1
43.264096,3.174483,1
43.264096,3.174483,1
43.264096,3.174483,1
43.265294,3.174335,1
43.265294,3.174335,1
43.265294,3.174335,1
43.265294,3.174335,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
43.6893809,4.0609117,1
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9111059,-0.086755,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
43.7593303,5.0788949,1
43.7593303,5.0788949,1
43.7593303,5.0788949,1
43.7593303,5.0788949,1
43.68498,5.096858,1
43.68498,5.096858,1
43.68498,5.096858,1
43.68498,5.096858,1
43.68498,5.096858,1
48.390125,1.890605,0
48.390125,1.890605,0
48.390125,1.890605,0
48.108181,1.849959,0
48.108181,1.849959,0
48.108181,1.849959,0
48.108181,1.849959,0
48.1088995,1.8519114,0
48.1088995,1.8519114,0
48.1088995,1.8519114,0
47.145743,2.184198,0
47.145743,2.184198,0
47.145743,2.184198,0
47.145743,2.184198,0
47.144086,2.186913,0
47.144086,2.186913,0
47.144086,2.186913,0
47.144086,2.186913,0
48.051271,0.173327,2
48.051271,0.173327,2
48.051271,0.173327,2
48.051271,0.173327,2
48.051271,0.173327,2
48.1088995,1.8519114,0
47.144086,2.186913,0
47.145743,2.184198,0
48.390125,1.890605,0
46.873282,-1.2830408,2
46.873282,-1.2830408,2
46.87354,-1.28364,2
43.4857878,1.5491152,4
43.4857878,1.5491152,4
50.1778976,3.2178485,0
50.1778976,3.2178485,0
46.8793142,-1.2909388,2
46.8793142,-1.2909388,2
46.87914,-1.29015,2
45.6905348,0.178064,4
45.6905348,0.178064,4
45.69066,0.17878,4
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
46.4531324,-0.0177964,2
50.0958313,1.8684753,0
50.0958313,1.8684753,0
50.0958814,1.8678295,0
49.3478661,6.1573798,3
47.222638,-1.6274699,2
47.222638,-1.6274699,2
47.222638,-1.6274699,2
47.222638,-1.6274699,2
48.0783451,1.0326196,0
48.7117824,2.5825696,0
48.7117824,2.5825696,0
47.0760342,-0.8391648,2
47.0760342,-0.8391648,2
46.1389003,6.123249,1
46.1389003,6.123249,1
45.1946666,0.6617455,4
45.194067,0.661629,4
49.3660288,1.1059894,0
49.3660259,1.105996,0
49.4359055,2.1144262,0
49.4359055,2.1144262,0
49.4359055,2.1144262,0
49.4359055,2.1144262,0
47.9646628,2.7346728,0
47.9646496,2.7347492,0
48.71101768,6.24719196,3
48.7110177,6.247192,3
48.7110177,6.247192,3
46.3412435,-0.3851881,2
46.3412435,-0.3851881,2
46.3412435,-0.3851881,2
46.3412435,-0.3851881,2
46.22051417,5.20845224,1
46.2205142,5.2084522,1
46.2205142,5.2084522,1
50.3396823,3.5164865,0
50.3396823,3.5164865,0
43.7593303,5.0788949,1
47.095262,2.439979,0
47.095262,2.439979,0
48.0039489,2.0773038,0
49.0039489,2.0773038,0
44.9023341,4.8683995,1
44.9023341,4.8683995,1
47.9111059,-0.086755,2
47.9111059,-0.086755,2
43.6893809,4.0609117,1
43.6893809,4.0609117,1
47.9122925,-0.0831179,2
47.9122925,-0.0831179,2
43.68498,5.096858,1
48.108181,1.849959,0
43.265294,3.174335,1
43.265294,3.174335,1
50.3396823,3.5164865,0
50.3396823,3.5164865,0
50.3396823,3.5164865,0
43.264096,3.174483,1
43.264096,3.174483,1
44.646522,4.79158,1
44.646522,4.79158,1
47.9646628,2.7346728,0
47.9646496,2.7347492,0
44.786443,4.835428,1
44.786443,4.835428,1
47.2781324,5.9966947,3
47.2781324,5.9966947,3
47.79184,7.31679,3
47.790567,7.315663,3
45.7574483,3.1426462,1
45.7574483,3.1426462,1
45.7574483,3.1426462,1
48.07296,7.405982,3
48.07296,7.405982,3
48.1094934,7.3645669,3
48.1094934,7.3645669,3
49.0039489,2.0773038,0
48.192713,6.420681,3
48.577457,-3.8573903,2
48.57693,-3.8573558,2
45.7574483,3.1426462,1
45.7574483,3.1426462,1
50.1778976,3.2178485,0
50.1778976,3.2178485,0
45.6883444,-0.3081358,4
45.6883444,-0.3081358,4
48.1911241,-1.7291834,2
48.1911241,-1.7292572,2
48.1911241,-1.7291834,2
48.1911241,-1.7292572,2
49.5686771,3.6551576,0
49.5686771,3.6551576,0
49.0064926,1.1723485,0
49.0064926,1.1723485,0
45.6971521,5.0131422,1
45.6971521,5.0131422,1
45.3478572,4.8037888,1
45.3478572,4.8037888,1
47.9584997,1.8904756,0
47.9584997,1.8904756,0
47.5064529,6.8444882,3
47.5064529,6.8444882,3
45.0060158,5.037655,1
45.0060158,5.037655,1
45.0060158,5.037655,1
45.0060158,5.037655,1
45.0060158,5.037655,1
44.9023341,4.8683995,1
44.9023341,4.8683995,1
44.9023341,4.8683995,1
44.9023341,4.8683995,1
44.9023341,4.8683995,1
46.8793142,-1.2909388,2
45.6781047,4.7751477,1
45.6781047,4.7751477,1
45.8708278,1.2632598,4
45.8708278,1.2632598,4
45.8708278,1.2632598,4
45.8708278,1.2632598,4
49.3660288,1.1059894,0
49.3660259,1.105996,0
49.20753,-0.32958,2
49.2052769,-0.3272459,2
49.20753,-0.32958,2
50.334745,3.517278,0
50.3348102,3.5172901,0
50.334745,3.517278,0
49.43083,2.07031,0
49.4294875,2.073442,0
48.776112,2.609986,0
48.7763015,2.6076437,0
48.776112,2.609986,0
49.5356511,0.9674213,0
49.5356511,0.9674213,0
48.7763015,2.6076437,0
50.397535,3.047028,0
50.3970315,3.0451958,0
50.397535,3.047028,0
45.310914,-0.940914,4
45.3103836,-0.9395686,4
45.310914,-0.940914,4
